EventId_x,Type_x,Severity_x,StartTime(UTC),EndTime(UTC)_x,TimeZone_x,LocationLat_x,LocationLng_x,AirportCode_x,City,County_x,State,ZipCode_x,EventId_y,Type_y,Severity_y,TMC,Description,EndTime(UTC)_y,TimeZone_y,LocationLat_y,LocationLng_y,Distance(mi),AirportCode_y,Number,Street,Side,County_y,ZipCode_y,adjacency
W-5419075,Rain,Moderate,2016-11-05 19:27:00,2016-11-05 19:37:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-1029469,Congestion,1.0,72.0,Delays increasing and delays of five minutes on FL-A1A Fort Lauderdale Beach Blvd Northbound between FL-A1A 17th St and Poinsettia St. Average speed ten mph.,2016-11-05 20:15:16,US/Eastern,26.120703,-80.104378,2.07,KFLL,3092.0,Poinsettia St,R,Broward,33316.0,1
W-5419076,Precipitation,UNK,2016-11-05 19:53:00,2016-11-05 19:56:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-1029472,Congestion,1.0,71.0,Delays of three minutes on Sunrise Blvd Southbound in Plantation. Average speed five mph.,2016-11-05 20:29:14,US/Eastern,26.145903,-80.314171,0.1,KFXE,1700.0,N Flamingo Rd,L,Broward,33323.0,1
W-5419077,Fog,Severe,2016-11-05 19:56:00,2016-11-05 20:03:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-1029472,Congestion,1.0,71.0,Delays of three minutes on Sunrise Blvd Southbound in Plantation. Average speed five mph.,2016-11-05 20:29:14,US/Eastern,26.145903,-80.314171,0.1,KFXE,1700.0,N Flamingo Rd,L,Broward,33323.0,1
W-5419079,Rain,Light,2016-11-06 10:53:00,2016-11-06 11:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-1029619,Congestion,2.0,71.0,Severe delays of ten minutes and delays increasing on Nob Hill Rd Northbound between 77th St and Southgate Blvd. Average speed five mph.,2016-11-06 11:34:39,US/Eastern,26.228054,-80.281647,0.86,KFXE,8264.0,Nob Hill Rd,R,Broward,33321.0,1
W-5419081,Rain,Light,2016-11-07 15:53:00,2016-11-07 16:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-1030798,Congestion,1.0,72.0,Delays increasing and delays of five minutes on FL-A1A 17th St Southbound between 5th St and FL-A1A 17th St. Average speed 15 mph.,2016-11-07 16:27:12,US/Eastern,26.100576,-80.125175,2.09,KFLL,1641.0,SE 17th St,R,Broward,33316.0,1
W-5419082,Rain,Light,2016-11-15 13:53:00,2016-11-15 14:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-1042308,Congestion,1.0,76.0,Delays of two minutes on Florida's Tpke Southbound in Plantation. Average speed 30 mph.,2016-11-15 13:52:21,US/Eastern,26.15107,-80.219574,3.16,KFXE,,Florida's Tpke S,R,Broward,33313.0,1
W-5419083,Rain,Light,2016-11-15 20:53:00,2016-11-15 21:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-1042917,Congestion,1.0,75.0,Delays of two minutes on I-95 Northbound between I-95 and Exits 29 29A 29B FL-838 Sunrise Blvd. Average speed 25 mph.,2016-11-15 21:02:15,US/Eastern,26.131592,-80.169212,2.78,KFXE,,I-95 N,R,Broward,33311.0,1
W-5419085,Fog,Moderate,2016-11-23 21:00:00,2016-11-23 21:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-1055844,Accident,3.0,201.0,Accident and slow vehicle on I-95 Southbound at Exits 23 24 25 I-595.,2016-11-23 21:42:56,US/Eastern,26.082249,-80.168831,0.01,KFLL,,I-595 W,R,Broward,33315.0,1
W-5419087,Rain,Light,2016-11-24 23:53:00,2016-11-25 00:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-1056876,Lane-Blocked,3.0,520.0,2 right lane blocked due to vehicle fire on I-95 Northbound at Exits 29 / FL-838 Sunrise Blvd.,2016-11-24 23:59:06,US/Eastern,26.136631,-80.169502,0.01,KFXE,,W Sunrise Blvd,R,Broward,33311.0,1
W-5419088,Rain,Light,2016-11-28 11:53:00,2016-11-28 12:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-1058663,Congestion,2.0,75.0,Delays increasing and delays of four minutes on I-95 Southbound between Exits 38 38A 38B Copans Rd and Exit 32 FL-870 Commercial Blvd. Average speed 30 mph.,2016-11-28 12:13:20,US/Eastern,26.190365,-80.151924,5.32,KFXE,,I-95 S,R,Broward,33309.0,1
W-5419089,Rain,Moderate,2016-11-28 12:53:00,2016-11-28 12:55:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-1058788,Congestion,0.0,72.0,Delays of two minutes on NE 62nd St Eastbound in Fort Lauderdale. Average speed ten mph.,2016-11-28 13:02:01,US/Eastern,26.203711,-80.12233,0.81,KFXE,6199.0,NE 18th Ter,L,Broward,33308.0,1
W-5419090,Rain,Light,2016-11-28 12:55:00,2016-11-28 13:06:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-1058964,Congestion,1.0,73.0,Delays increasing and delays of five minutes on FL-84 Eastbound in Hollywood. Average speed 20 mph.,2016-11-28 14:12:14,US/Eastern,26.087748,-80.171196,3.1,KFLL,,W State Road 84,R,Broward,33312.0,1
W-5419091,Rain,Moderate,2016-11-28 13:06:00,2016-11-28 13:23:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-1058872,Congestion,1.0,72.0,Delays increasing and delays of eight minutes on Commercial Blvd Southbound in Fort Lauderdale. Average speed ten mph.,2016-11-28 13:30:09,US/Eastern,26.186506,-80.202209,2.35,KFXE,3928.0,W Commercial Blvd,L,Broward,33309.0,1
W-5419092,Rain,Heavy,2016-11-28 13:23:00,2016-11-28 14:04:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-1058903,Congestion,1.0,73.0,Delays of two minutes on State Road 7 Southbound in Fort Lauderdale. Average speed 15 mph.,2016-11-28 13:43:13,US/Eastern,26.1987,-80.203941,1.58,KFXE,5813.0,N State Road 7,R,Broward,33319.0,1
W-5419093,Rain,Light,2016-11-28 14:04:00,2016-11-28 16:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-1058979,Congestion,2.0,74.0,Delays of three minutes on I-95 Southbound between Exit 27 FL-842 Broward Blvd and Exits 23 24 25 I-595. Average speed 20 mph.,2016-11-28 14:17:57,US/Eastern,26.094387,-80.168846,2.9,KFLL,,I-95 S,R,Broward,33315.0,1
W-5419094,Rain,Light,2016-11-28 19:53:00,2016-11-28 20:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-1059359,Congestion,2.0,76.0,Delays increasing and delays of three minutes on I-95 Northbound between Exits 26 27 FL-736 Davie Blvd and Exit 32 FL-870 Commercial Blvd. Average speed 35 mph.,2016-11-28 20:14:14,US/Eastern,26.181225,-80.15303,5.56,KFXE,,I-95 N,R,Broward,33309.0,1
W-5419095,Rain,Light,2016-11-30 00:53:00,2016-11-30 01:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-1061977,Congestion,2.0,74.0,Delays of five minutes on I-95 Southbound between Exit 27 FL-842 Broward Blvd and Exit 23 FL-818 Griffin Rd. Average speed 25 mph.,2016-11-30 00:33:47,US/Eastern,26.065273,-80.164864,4.35,KFLL,,I-95 S,R,Broward,33315.0,1
W-5419096,Rain,Light,2016-12-02 00:33:00,2016-12-02 01:08:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-939241,Congestion,1.0,76.0,Delays of two minutes on I-95 Northbound between Exits 29 29A 29B FL-838 Sunrise Blvd and Exit 32 FL-870 Commercial Blvd. Average speed 35 mph.,2016-12-02 00:41:58,US/Eastern,26.186974,-80.151939,3.02,KFXE,,I-95 N,R,Broward,33309.0,1
W-5419099,Rain,Light,2016-12-02 22:53:00,2016-12-02 23:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-941606,Congestion,1.0,71.0,Delays of two minutes and delays easing on State Road 7 Southbound in Fort Lauderdale. Average speed five mph.,2016-12-02 23:22:46,US/Eastern,26.095259,-80.201256,0.3,KFLL,4001.0,SW 20th St,R,Broward,33317.0,1
W-5419100,Rain,Light,2016-12-04 14:53:00,2016-12-04 15:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-942644,Congestion,1.0,70.0,Delays increasing and delays of six minutes on State Road 84 Westbound in Davie. Average speed ten mph.,2016-12-04 16:00:25,US/Eastern,26.114946,-80.313431,1.28,KHWO,,S Flamingo Rd,R,Broward,33325.0,1
W-5419103,Rain,Moderate,2016-12-10 11:53:00,2016-12-10 12:18:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-953004,Congestion,2.0,71.0,Delays of eight minutes on I-95 Southbound between Exits 31 31A 31B FL-816 Oakland Park Blvd and Exits 29 29A 29B FL-838 Sunrise Blvd. Average speed five mph.,2016-12-10 12:08:19,US/Eastern,26.145744,-80.169769,0.94,KFXE,,I-95 S,R,Broward,33311.0,1
W-5419105,Rain,Moderate,2016-12-10 13:53:00,2016-12-10 14:00:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-953035,Congestion,1.0,71.0,Delays of one minute on Federal Hwy Southbound between US-1 Federal Hwy and US-1. Average speed five mph.,2016-12-10 13:48:24,US/Eastern,26.137756,-80.121262,0.09,KFXE,,N Federal Hwy,R,Broward,33304.0,1
W-5419106,Rain,Light,2016-12-10 14:00:00,2016-12-10 16:20:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-953035,Congestion,1.0,71.0,Delays of one minute on Federal Hwy Southbound between US-1 Federal Hwy and US-1. Average speed five mph.,2016-12-10 13:48:24,US/Eastern,26.137756,-80.121262,0.09,KFXE,,N Federal Hwy,R,Broward,33304.0,1
W-5419107,Rain,Light,2016-12-10 18:53:00,2016-12-10 20:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-953365,Lane-Blocked,2.0,475.0,Exit ramp blocked due to accident on FL-91 Southbound at Exit 58 FL-838 Sunrise Blvd.,2016-12-10 19:10:16,US/Eastern,26.141718,-80.219376,0.01,KFXE,,Florida's Tpke S,R,Broward,33313.0,1
W-5419109,Rain,Light,2016-12-11 12:53:00,2016-12-11 14:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-953717,Congestion,1.0,70.0,Severe delays of 13 minutes and delays increasing on Cleary Blvd Eastbound between Cleary Blvd and Central Park Pl. Average speed five mph.,2016-12-11 14:01:13,US/Eastern,26.131237,-80.275894,0.9,KHWO,9402.0,Cleary Blvd,R,Broward,33324.0,1
W-5419111,Rain,Moderate,2016-12-11 20:15:00,2016-12-11 20:28:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-953836,Congestion,2.0,74.0,Delays increasing and delays of five minutes on I-95 Northbound between Exits 29 29A 29B FL-838 Sunrise Blvd and Exits 33 33B 62nd St. Average speed 30 mph.,2016-12-11 20:50:17,US/Eastern,26.208927,-80.138252,4.6,KFXE,,I-95 N,R,Broward,33334.0,1
W-5419112,Rain,Heavy,2016-12-11 20:28:00,2016-12-11 20:41:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-953836,Congestion,2.0,74.0,Delays increasing and delays of five minutes on I-95 Northbound between Exits 29 29A 29B FL-838 Sunrise Blvd and Exits 33 33B 62nd St. Average speed 30 mph.,2016-12-11 20:50:17,US/Eastern,26.208927,-80.138252,4.6,KFXE,,I-95 N,R,Broward,33334.0,1
W-5419113,Fog,Severe,2016-12-11 20:41:00,2016-12-11 20:43:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-953836,Congestion,2.0,74.0,Delays increasing and delays of five minutes on I-95 Northbound between Exits 29 29A 29B FL-838 Sunrise Blvd and Exits 33 33B 62nd St. Average speed 30 mph.,2016-12-11 20:50:17,US/Eastern,26.208927,-80.138252,4.6,KFXE,,I-95 N,R,Broward,33334.0,1
W-5419114,Rain,Heavy,2016-12-11 20:43:00,2016-12-11 21:00:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-953836,Congestion,2.0,74.0,Delays increasing and delays of five minutes on I-95 Northbound between Exits 29 29A 29B FL-838 Sunrise Blvd and Exits 33 33B 62nd St. Average speed 30 mph.,2016-12-11 20:50:17,US/Eastern,26.208927,-80.138252,4.6,KFXE,,I-95 N,R,Broward,33334.0,1
W-5419115,Fog,Severe,2016-12-11 21:00:00,2016-12-11 21:14:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-953854,Congestion,1.0,72.0,Delays of two minutes and delays easing on Sunrise Blvd Southbound in Plantation. Average speed ten mph.,2016-12-11 21:50:19,US/Eastern,26.144514,-80.320908,0.68,KFXE,12852.0,W Sunrise Blvd,R,Broward,33323.0,1
W-5419116,Rain,Heavy,2016-12-11 21:14:00,2016-12-11 22:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-953854,Congestion,1.0,72.0,Delays of two minutes and delays easing on Sunrise Blvd Southbound in Plantation. Average speed ten mph.,2016-12-11 21:50:19,US/Eastern,26.144514,-80.320908,0.68,KFXE,12852.0,W Sunrise Blvd,R,Broward,33323.0,1
W-5419117,Rain,Light,2016-12-12 18:53:00,2016-12-12 19:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-954725,Congestion,1.0,73.0,Delays of two minutes on Federal Hwy Northbound in Fort Lauderdale. Average speed five mph.,2016-12-12 18:40:02,US/Eastern,26.189957,-80.114601,0.11,KFXE,4998.0,N Federal Hwy,L,Broward,33308.0,1
W-5419119,Fog,Moderate,2016-12-13 09:53:00,2016-12-13 15:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-955911,Accident,3.0,201.0,2 left lane blocked due to accident on I-95 Northbound at Exit 23 FL-818 Griffin Rd.,2016-12-13 11:06:03,US/Eastern,26.062872,-80.163872,0.01,KFLL,,Griffin Rd,R,Broward,33315.0,1
W-5419120,Fog,Severe,2016-12-15 12:19:00,2016-12-15 13:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-959554,Congestion,0.0,72.0,Delays of two minutes on Flamingo Rd Southbound between Vista Isles Dr and FL-823 Flamingo Rd. Average speed five mph.,2016-12-15 12:34:30,US/Eastern,26.119871,-80.313812,0.31,KHWO,101.0,S Flamingo Rd,R,Broward,33325.0,1
W-5419121,Rain,Light,2016-12-17 19:06:00,2016-12-17 19:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-963266,Congestion,0.0,71.0,Delays of two minutes and delays easing on Flamingo Rd Northbound between Flamingo Rd and Blue Dolphin Blvd. Average speed five mph.,2016-12-17 19:13:18,US/Eastern,26.14966,-80.314171,0.37,KFXE,1948.0,N Flamingo Rd,L,Broward,33323.0,1
W-5419122,Rain,Light,2016-12-21 23:53:00,2016-12-22 00:03:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-969437,Congestion,1.0,74.0,Delays of two minutes on I-95 Northbound between Exit 21 FL-822 Sheridan St and Exit 23 FL-818 Griffin Rd. Average speed 30 mph.,2016-12-22 00:07:54,US/Eastern,26.065048,-80.164482,2.09,KFLL,,I-95 N,R,Broward,33315.0,1
W-5419123,Fog,Moderate,2016-12-22 00:03:00,2016-12-22 00:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-969451,Congestion,1.0,73.0,Delays of two minutes on Federal Hwy Northbound in Fort Lauderdale. Average speed five mph.,2016-12-22 00:14:49,US/Eastern,26.189957,-80.114601,0.16,KFXE,4998.0,N Federal Hwy,L,Broward,33308.0,1
W-5419124,Rain,Light,2016-12-23 03:35:00,2016-12-23 03:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-971447,Congestion,2.0,70.0,Severe delays of 19 minutes on Davie Rd Northbound in Davie. Average speed five mph.,2016-12-23 04:07:34,US/Eastern,26.082993,-80.229965,0.55,KFLL,3106.0,SW 64th Ave,R,Broward,33314.0,1
W-5419129,Rain,Light,2016-12-23 10:53:00,2016-12-23 11:11:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-971486,Accident,3.0,201.0,Accident on I-95 Northbound at Exits 29 29A 29B FL-838 Sunrise Blvd.,2016-12-23 11:35:27,US/Eastern,26.136631,-80.169502,0.01,KFXE,,W Sunrise Blvd,R,Broward,33311.0,1
W-5419131,Rain,Moderate,2016-12-23 12:04:00,2016-12-23 12:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-971514,Accident,3.0,201.0,Lane blocked on entry ramp due to accident on I-95 Northbound at Exits 26 27 FL-736 Davie Blvd.,2016-12-23 12:31:33,US/Eastern,26.10659,-80.16851,0.01,KFLL,,I-95 N,R,Broward,33312.0,1
W-5419132,Precipitation,UNK,2016-12-23 12:53:00,2016-12-23 13:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-971553,Congestion,1.0,72.0,Delays of four minutes on Sunrise Blvd Southbound in Fort Lauderdale. Average speed ten mph.,2016-12-23 13:02:07,US/Eastern,26.136475,-80.154724,1.71,KFXE,940.0,W Sunrise Blvd,L,Broward,33311.0,1
W-5419136,Rain,Light,2016-12-27 22:53:00,2016-12-28 00:00:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-975448,Congestion,1.0,72.0,Delays of two minutes on Federal Hwy Southbound in Fort Lauderdale. Average speed ten mph.,2016-12-27 23:11:37,US/Eastern,26.202305,-80.109177,0.69,KFXE,,N Federal Hwy,R,Broward,33308.0,1
W-5419137,Rain,Light,2016-12-28 08:33:00,2016-12-28 08:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-975627,Congestion,3.0,72.0,Severe delays of eleven minutes on Florida's Tpke Southbound in Plantation. Average speed ten mph.,2016-12-28 08:43:09,US/Eastern,26.13596,-80.219185,2.83,KFXE,,Florida's Tpke S,R,Broward,33313.0,1
W-5419138,Fog,Moderate,2016-12-29 09:53:00,2016-12-29 10:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-976869,Accident,3.0,201.0,Accident on I-595 Eastbound at Exits 10A 10B I-95.,2016-12-29 10:15:44,US/Eastern,26.082357,-80.171997,0.01,KFLL,,I-595 E,R,Broward,33312.0,1
W-5419140,Rain,Moderate,2017-01-03 18:05:00,2017-01-03 18:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-980895,Flow-Incident,2.0,214.0,Delays of two minutes on Sunrise Blvd Southbound in Fort Lauderdale.,2017-01-03 18:31:54,US/Eastern,26.136976,-80.136414,0.84,KFXE,,E Sunrise Blvd,R,Broward,33304.0,1
W-5419141,Rain,Moderate,2017-01-03 22:53:00,2017-01-03 22:56:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-981604,Congestion,1.0,71.0,Delays of three minutes on Federal Hwy Southbound in Fort Lauderdale. Average speed five mph.,2017-01-03 23:21:47,US/Eastern,26.094128,-80.136658,0.58,KFLL,2255.0,S Federal Hwy,L,Broward,33316.0,1
W-5419142,Rain,Light,2017-01-03 22:56:00,2017-01-03 23:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-981592,Congestion,2.0,74.0,Delays increasing and delays of four minutes on I-75 Southbound between Exit 19 FL-869 Sawgrass Expy and Exits 13A 13B FL-818 Griffin Rd. Average speed 25 mph.,2017-01-03 23:20:39,US/Eastern,26.065128,-80.355103,3.17,KHWO,,I-75 S,R,Broward,33331.0,1
W-5419145,Fog,Moderate,2017-01-07 17:35:00,2017-01-07 17:37:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-985778,Congestion,1.0,70.0,Delays increasing and delays of nine minutes on FL-842 Las Olas Blvd Eastbound between 3rd Ave and 10th Ter. Average speed five mph.,2017-01-07 18:17:02,US/Eastern,26.119228,-80.133621,0.75,KFLL,930.0,E Las Olas Blvd,R,Broward,33301.0,1
W-5419146,Rain,Light,2017-01-07 17:37:00,2017-01-07 17:44:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-985778,Congestion,1.0,70.0,Delays increasing and delays of nine minutes on FL-842 Las Olas Blvd Eastbound between 3rd Ave and 10th Ter. Average speed five mph.,2017-01-07 18:17:02,US/Eastern,26.119228,-80.133621,0.75,KFLL,930.0,E Las Olas Blvd,R,Broward,33301.0,1
W-5419147,Rain,Moderate,2017-01-07 17:44:00,2017-01-07 18:12:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-985778,Congestion,1.0,70.0,Delays increasing and delays of nine minutes on FL-842 Las Olas Blvd Eastbound between 3rd Ave and 10th Ter. Average speed five mph.,2017-01-07 18:17:02,US/Eastern,26.119228,-80.133621,0.75,KFLL,930.0,E Las Olas Blvd,R,Broward,33301.0,1
W-5419148,Rain,Light,2017-01-09 19:53:00,2017-01-09 20:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-986937,Congestion,1.0,70.0,Delays of three minutes on Sunrise Blvd Southbound near I-95. Average speed five mph.,2017-01-09 20:09:32,US/Eastern,26.136635,-80.168907,0.01,KFXE,,W Sunrise Blvd,R,Broward,33311.0,1
W-5419149,Rain,Light,2017-01-10 23:53:00,2017-01-11 00:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-989891,Congestion,1.0,72.0,Delays of one minute and delays easing on State Road 7 Southbound in Fort Lauderdale. Average speed five mph.,2017-01-11 00:08:17,US/Eastern,26.15279,-80.202965,0.26,KFXE,,NW 21st St,R,Broward,33313.0,1
W-5419151,Rain,Light,2017-01-11 08:53:00,2017-01-11 09:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-990025,Congestion,2.0,73.0,Delays of seven minutes on Florida's Tpke Southbound in Davie. Average speed 15 mph.,2017-01-11 09:11:59,US/Eastern,26.067907,-80.215637,2.2,KFLL,,Florida's Tpke S,R,Broward,33314.0,1
W-5419152,Rain,Light,2017-01-11 20:53:00,2017-01-11 22:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-990922,Congestion,1.0,75.0,Delays of two minutes on I-95 Southbound between I-95 and Exit 23 FL-818 Griffin Rd. Average speed 25 mph.,2017-01-11 21:03:50,US/Eastern,26.065273,-80.164864,2.05,KFLL,,I-95 S,R,Broward,33315.0,1
W-5419153,Rain,Light,2017-01-12 09:53:00,2017-01-12 11:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-991790,Congestion,1.0,74.0,Delays increasing and delays of seven minutes on State Road 84 Westbound in Davie. Average speed 15 mph.,2017-01-12 10:12:11,US/Eastern,26.11179,-80.300049,2.14,KHWO,11323.0,W State Road 84,L,Broward,33325.0,1
W-5419154,Rain,Light,2017-01-12 13:53:00,2017-01-12 14:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-992201,Congestion,1.0,75.0,Delays of two minutes on I-95 Southbound between Exits 33 33B 62nd St and Exits 31 31A 31B FL-816 Oakland Park Blvd. Average speed 30 mph.,2017-01-12 13:49:50,US/Eastern,26.174801,-80.156166,2.49,KFXE,,I-95 S,R,Broward,33309.0,1
W-5419157,Rain,Light,2017-01-14 17:53:00,2017-01-14 18:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-996273,Congestion,2.0,70.0,Severe delays of ten minutes and delays increasing on Sunrise Blvd Southbound in Fort Lauderdale. Average speed five mph.,2017-01-14 18:12:09,US/Eastern,26.136169,-80.184464,0.79,KFXE,2930.0,W Sunrise Blvd,L,Broward,33311.0,1
W-5419158,Rain,Light,2017-01-16 22:53:00,2017-01-16 23:53:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-997390,Congestion,1.0,72.0,Delays of two minutes on I-95 Northbound between Exit 22 FL-848 Stirling Rd and Exit 23 FL-818 Griffin Rd. Average speed 25 mph.,2017-01-16 23:19:15,US/Eastern,26.065571,-80.164635,1.44,KFLL,,I-95 N,R,Broward,33315.0,1
W-5419161,Rain,Moderate,2017-01-23 08:11:00,2017-01-23 08:18:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-1005654,Congestion,2.0,76.0,Delays of three minutes and delays easing on Sawgrass Expy Westbound between FL-869 Sawgrass Expy and I-75. Average speed 40 mph.,2017-01-23 09:04:25,US/Eastern,26.109802,-80.354858,6.73,KHWO,,I-75 S,R,Broward,33326.0,1
W-5419162,Rain,Heavy,2017-01-23 08:18:00,2017-01-23 09:24:00,US/Eastern,26.199,-80.1776,KFXE,Fort Lauderdale,Broward,FL,33309.0,T-1005654,Congestion,2.0,76.0,Delays of three minutes and delays easing on Sawgrass Expy Westbound between FL-869 Sawgrass Expy and I-75. Average speed 40 mph.,2017-01-23 09:04:25,US/Eastern,26.109802,-80.354858,6.73,KHWO,,I-75 S,R,Broward,33326.0,1
